,Unnamed: 0,street_address,city,state,zip_code,lat,lon,misc_notes,phone_number,MONDAY_is_closed,MONDAY_open,MONDAY_close,TUESDAY_is_closed,TUESDAY_open,TUESDAY_close,WEDNESDAY_is_closed,WEDNESDAY_open,WEDNESDAY_close,THURSDAY_is_closed,THURSDAY_open,THURSDAY_close,FRIDAY_is_closed,FRIDAY_open,FRIDAY_close,SATURDAY_is_closed,SATURDAY_open,SATURDAY_close,SUNDAY_is_closed,SUNDAY_open,SUNDAY_close,geometry,county,STATEFP,COUNTYFP
76,76,815 Highway 43 S,Saraland,AL,36571,30.80317151917045,-88.07239157481672,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12516798914,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-88.07239157481672 30.80317151917045),Mobile,01,097
77,77,23115 John T. Reid Parkway,Scottsboro,AL,35768,34.6498720707631,-86.02841520122337,,12562594610,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-86.02841520122337 34.6498720707631),Jackson,01,071
78,78,1326 Highland Avenue,Selma,AL,36701,32.430851060381684,-87.01612416312723,,13348727513,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-87.01612416312723 32.43085106038168),Dallas,01,047
79,79,1560 Highway 77,Southside,AL,35907,33.9309926,-86.0247433,Drive-Thru and Carry Out available. Dining Room closed,12564137001,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2000.0,POINT (-86.0247433 33.9309926),Etowah,01,055
80,80,39 Springville Station,Springville,AL,35146,33.7789819,-86.4305355,,12057380592,False,1000.0,2030.0,False,1000.0,2030.0,False,1000.0,2030.0,False,1000.0,2030.0,False,1000.0,2030.0,False,1000.0,2030.0,False,1000.0,2030.0,POINT (-86.4305355 33.7789819),St. Clair,01,115
81,81,1204 Talladega Highway,Sylacauga,AL,35150,33.18444097399973,-86.24546907763123,Drive-Thru and Carry Out available. Dining Room closed,12562499076,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-86.24546907763123 33.18444097399973),Talladega,01,121
82,82,219 Haynes Street,Talladega,AL,35160,33.437142225435736,-86.08272236820301,Drive-Thru and Carry Out available. Dining Room closed,12563625681,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2100.0,POINT (-86.08272236820301 33.43714222543574),Talladega,01,121
83,83,"32475 Highway 43, SW",Thomasville,AL,36784,31.913859981987557,-87.74148488140708,Drive-Thru and Carry Out available. Dining Room closed,13346360336,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-87.74148488140708 31.91385998198756),Clarke,01,025
84,84,101 Highway 231 North,Troy,AL,36081,31.79385202739033,-85.97783500248146,,13345665024,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-85.97783500248146 31.79385202739033),Pike,01,109
85,85,"1101 Lurleen Wallace Boulevard, South",Tuscaloosa,AL,35401,33.203025206245485,-87.56818274049282,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12057526739,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2000.0,POINT (-87.56818274049282 33.20302520624548),Tuscaloosa,01,125
86,86,1111 Skyland Boulevard,Tuscaloosa,AL,35405,33.167753403531606,-87.52173058423979,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12057588868,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-87.52173058423979 33.16775340353161),Tuscaloosa,01,125
87,87,3006 20th Avenue,Valley,AL,36854,32.84325248196525,-85.17996693277439,Drive-Thru and Carry Out available. Dining Room closed,13347682311,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,POINT (-85.17996693277439 32.84325248196525),Chambers,01,017
88,88,5278 U. S. Highway 231,Wetumpka,AL,36092,32.517895891836964,-86.21073977827065,Drive-Thru and Carry Out available. Dining Room closed,13345140200,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-86.21073977827065 32.51789589183696),Elmore,01,051
89,89,123 West Northern Lights Blvd,Anchorage,AK,99503,61.19574605178442,-149.88571633273034,,19072747174,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-149.8857163327303 61.19574605178442),Anchorage,02,020
90,90,1751 Abbot Road,Anchorage,AK,99507,61.1415122,-149.8468259,,19073446801,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-149.8468259 61.1415122),Anchorage,02,020
91,91,3922 San Jeronimo Street,Anchorage,AK,99508,61.2113331,-149.8076909,,19073337733,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-149.8076909 61.2113331),Anchorage,02,020
92,92,3428 Airport Way,Fairbanks,AK,99709,64.83736166109624,-147.80157329447746,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19074525604,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,POINT (-147.8015732944775 64.83736166109624),Fairbanks North Star,02,090
93,93,62 College Road,Fairbanks,AK,99701,64.85486348554055,-147.71287330307575,Temporarily Closed,19074527546,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,POINT (-147.7128733030758 64.85486348554055),Fairbanks North Star,02,090
94,94,1761 Palmer Wasilla Highway,Wasilla,AK,99654,61.57846938584839,-149.40726257801995,Drive-Thru and Carry Out available. Dining Room closed,19073768089,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,POINT (-149.40726257802 61.57846938584839),Matanuska-Susitna,02,170
95,95,3051 W Apache Trail,Apache Junction,AZ,85120,33.414670851984724,-111.57880375899788,,14809821221,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-111.5788037589979 33.41467085198472),Pinal,04,021
96,96,1470 N 8th St,Avondale,AZ,85323,33.449317170502034,-112.34157810491088,,16239250696,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.3415781049109 33.44931717050203),Maricopa,04,013
97,97,650 South Highway 90,Benson,AZ,85602,31.961709688979223,-110.34618857729816,,18322661224,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-110.3461885772982 31.96170968897922),Cochise,04,003
98,98,682 S. Watson Rd,Buckeye,AZ,85326,33.44071,-112.556964,,16233270724,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.556964 33.44071),Maricopa,04,013
99,99,2350 Miracle Mile Suite 550,Bullhead City,AZ,86442,35.09973598204458,-114.59584849976125,Drive-Thru and Carry Out available. Dining Room closed,19287632111,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-114.5958484997612 35.09973598204458),Mohave,04,015
100,100,618 E. Florence,Casa Grande,AZ,85122,32.87992549490754,-111.74578959201337,,15208361043,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2100.0,POINT (-111.7457895920134 32.87992549490754),Pinal,04,021
101,101,2760 West Chandler Boulevard,Chandler,AZ,85224,33.306732174457466,-111.89015344043452,,14808990776,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-111.8901534404345 33.30673217445747),Maricopa,04,013
102,102,1147 N Hwy 89,Chino Valley,AZ,86323,34.761774908417266,-112.45305904866734,,19286365001,False,800.0,2200.0,False,800.0,2200.0,False,800.0,2200.0,False,800.0,2200.0,False,800.0,2200.0,False,800.0,2200.0,False,800.0,2200.0,POINT (-112.4530590486673 34.76177490841727),Yavapai,04,025
103,103,1505 N. Arizona Boulevard,Coolidge,AZ,85128,32.996186075225204,-111.52324171993727,,15207230250,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,2300.0,POINT (-111.5232417199373 32.9961860752252),Pinal,04,021
104,104,970 S. Main,Cottonwood,AZ,86326,34.72208812289881,-112.0044677846384,,19286348376,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-112.0044677846384 34.72208812289881),Yavapai,04,025
105,105,2453 South Gilbert Road,Gilbert,AZ,85295,33.30552808166381,-111.78911,,14807265195,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1100.0,1900.0,POINT (-111.78911 33.30552808166381),Maricopa,04,013
106,106,3626 W. Pinnacle Peak Rd,Glendale,AZ,85310,33.6987475,-112.1403902,,16238690936,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.1403902 33.6987475),Maricopa,04,013
107,107,4338 W Glendale Ave,Glendale,AZ,85301,33.538769800000004,-112.153146,,14807392928,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.153146 33.5387698),Maricopa,04,013
108,108,6708 W. Deer Valley Road,Glendale,AZ,85310,33.682305057836054,-112.2036137386034,,16235373560,False,1100.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-112.2036137386034 33.68230505783605),Maricopa,04,013
109,109,16980 W. Yuma Road,Goodyear,AZ,85338,33.4361265,-112.4243808,,15204855546,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.4243808 33.4361265),Maricopa,04,013
110,110,280 W. Continental Road,Green Valley,AZ,85622,31.852273214762,-110.99756737801164,,15206480891,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,False,1030.0,2030.0,POINT (-110.9975673780116 31.852273214762),Pima,04,019
111,111,3350 N. Stockton Hill,Kingman,AZ,86409,35.22106071806423,-114.03546636530872,Drive-Thru and Carry Out available. Dining Room closed,19287573666,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,POINT (-114.0354663653087 35.22106071806423),Mohave,04,015
112,112,195 North Lake Havasu Avenue,Lake Havasu City,AZ,86403,34.479420087548114,-114.3483272206528,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19288551888,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-114.3483272206528 34.47942008754811),Mohave,04,015
113,113,5145 W. Baseline Road,Laveen,AZ,85339,33.37693068836652,-112.17004960672853,,16028010076,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.1700496067285 33.37693068836652),Maricopa,04,013
114,114,13006 W Indian School Road,Litchfield Park,AZ,85340,33.4938695,-112.3396278,,16239353435,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.3396278 33.4938695),Maricopa,04,013
115,115,21566 N. John Wayne Parkway,Maricopa,AZ,85139,33.07464106758168,-112.0438007521087,,15205686626,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.0438007521087 33.07464106758168),Pinal,04,021
116,116,10720 E Baseline Road,Mesa,AZ,85209,33.37947991475629,-111.60337795031457,,14809860246,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-111.6033779503146 33.37947991475629),Maricopa,04,013
117,117,1950 W Baseline Rd,Mesa,AZ,85202,33.37894563123406,-111.87636613074744,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14804911672,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-111.8763661307474 33.37894563123406),Maricopa,04,013
118,118,2210 E Baseline Rd,Mesa,AZ,85204,33.37938557586332,-111.78503369512156,,14808920461,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-111.7850336951216 33.37938557586332),Maricopa,04,013
119,119,239 N Power Rd,Mesa,AZ,85207,33.41931416611588,-111.68488093455063,,16028305921,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-111.6848809345506 33.41931416611588),Maricopa,04,013
120,120,2757 E Main St,Mesa,AZ,85213,33.41509994893998,-111.77141006317731,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14808339215,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2000.0,POINT (-111.7714100631773 33.41509994893998),Maricopa,04,013
121,121,420 North Alma School Rd,Mesa,AZ,85201,33.423136957947385,-111.85700964441378,,14808330587,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-111.8570096444138 33.42313695794738),Maricopa,04,013
122,122,360 W. Mariposa Road,Nogales,AZ,85621,31.366273150253328,-110.93729155176436,Drive-Thru and Carry Out available. Dining Room closed,15202810741,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,POINT (-110.9372915517644 31.36627315025333),Santa Cruz,04,023
123,123,6765 W Peoria Ave,Peoria,AZ,85345,33.5814226,-112.2047,,16234860842,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.2047 33.5814226),Maricopa,04,013
124,124,7541 W Thunderbird Road,Peoria,AZ,85381,33.6097989,-112.2212565,,16233345074,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.2212565 33.6097989),Maricopa,04,013
125,125,9251 W Union Hills Dr,Peoria,AZ,85382,33.65216111635834,-112.25728530613424,,16239774020,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.2572853061342 33.65216111635834),Maricopa,04,013
126,126,1525 N 43rd Ave,Phoenix,AZ,85009,33.46523377598181,-112.15147166796412,,16022720581,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.1514716679641 33.46523377598181),Maricopa,04,013
127,127,1749 W. Bethany Home Rd,Phoenix,AZ,85015,33.52367322128124,-112.09731299995909,,16022424250,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.0973129999591 33.52367322128124),Maricopa,04,013
128,128,1843 West Union Hills Dr,Phoenix,AZ,85027,33.6544219,-112.0993225,,14805369164,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.0993225 33.6544219),Maricopa,04,013
129,129,20 E Baseline Road,Phoenix,AZ,85042,33.378178600000005,-112.0729507,,16022438415,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.0729507 33.37817860000001),Maricopa,04,013
130,130,2902 N 7th Ave,Phoenix,AZ,85013,33.480625399999994,-112.0834322,,16022484903,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,False,1100.0,1900.0,POINT (-112.0834322 33.48062539999999),Maricopa,04,013
131,131,3550 W Thunderbird Rd,Phoenix,AZ,85053,33.611196428254324,-112.13560229922255,,16028637985,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.1356022992226 33.61119642825432),Maricopa,04,013
132,132,3702 E Thomas Rd,Phoenix,AZ,85018,33.4808088,-112.001741,,16029525058,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.001741 33.4808088),Maricopa,04,013
133,133,4050 East Bell Road,Phoenix,AZ,85032,33.64115827857536,-111.99359583064756,,16024046498,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-111.9935958306476 33.64115827857536),Maricopa,04,013
134,134,7634 W Indian School Rd,Phoenix,AZ,85033,33.4949518,-112.2251027,,16232479962,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-112.2251027 33.4949518),Maricopa,04,013
135,135,547 Miller Valley Road,Prescott,AZ,86301,34.55067366803068,-112.47873884799952,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19287783451,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-112.4787388479995 34.55067366803068),Yavapai,04,025
136,136,7860 E. Highway 69,Prescott Valley,AZ,86314,34.58632360211707,-112.32859857977962,Drive-Thru and Carry Out available. Dining Room closed,19287728678,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2100.0,POINT (-112.3285985797796 34.58632360211707),Yavapai,04,025
137,137,57 W. Combs Road,Queen Creek,AZ,85140,33.219370683088464,-111.56419600611684,,14809872822,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-111.5641960061168 33.21937068308846),Pinal,04,021
