id,Geographic Area Name,Total,White ,White %,Black or African American,Black %,Asian,Asian %,Other,Other %
0500000US46119,"Sully County, South Dakota",1446,1350,93.36099585,5,0.345781466,6,0.414937759,85,5.878284924
0500000US46121,"Todd County, South Dakota",9319,710,7.618843224,10,0.107307651,45,0.48288443,8554,91.7909647
0500000US46123,"Tripp County, South Dakota",5624,4325,76.90256046,10,0.177809388,5,0.088904694,1284,22.83072546
0500000US46125,"Turner County, South Dakota",8673,8109,93.49705984,37,0.426611322,15,0.172950536,512,5.9033783
0500000US46127,"Union County, South Dakota",16811,15131,90.00654333,172,1.023139611,249,1.481173041,1259,7.489144013
0500000US46129,"Walworth County, South Dakota",5315,4140,77.89275635,13,0.244590781,16,0.301034807,1146,21.56161806
0500000US46135,"Yankton County, South Dakota",23310,20573,88.25825826,317,1.35993136,129,0.553410553,2291,9.828399828
0500000US46137,"Ziebach County, South Dakota",2413,407,16.86697058,0,0,3,0.124326564,2003,83.00870286
0500000US47001,"Anderson County, Tennessee",77123,66863,86.6965756,2888,3.744667609,981,1.271994087,6391,8.286762704
0500000US47003,"Bedford County, Tennessee",50237,37996,75.63349722,3641,7.247646157,341,0.678782571,8259,16.44007405
0500000US47005,"Benton County, Tennessee",15864,14487,91.31996974,316,1.991931417,107,0.674483106,954,6.013615734
0500000US47007,"Bledsoe County, Tennessee",14913,13258,88.90230001,786,5.270569302,38,0.254811239,831,5.572319453
0500000US47009,"Blount County, Tennessee",135280,119367,88.23698995,3628,2.681845062,1297,0.958752218,10988,8.122412774
0500000US47011,"Bradley County, Tennessee",108620,89555,82.4479838,5238,4.822316332,1199,1.103848278,12628,11.62585159
0500000US47013,"Campbell County, Tennessee",39272,37267,94.89458138,133,0.338663679,98,0.249541658,1774,4.517213282
0500000US47015,"Cannon County, Tennessee",14506,13187,90.90721081,203,1.399420929,43,0.296429064,1073,7.396939198
0500000US47017,"Carroll County, Tennessee",28440,23997,84.37763713,2457,8.639240506,124,0.436005626,1862,6.547116737
0500000US47019,"Carter County, Tennessee",56356,52173,92.57754276,719,1.275818014,240,0.425864149,3224,5.720775073
0500000US47021,"Cheatham County, Tennessee",41072,36788,89.56953642,819,1.994059213,191,0.465037008,3274,7.971367355
0500000US47023,"Chester County, Tennessee",17341,14614,84.27426331,1498,8.638486823,70,0.403667609,1159,6.683582262
0500000US47025,"Claiborne County, Tennessee",32043,30175,94.17033361,315,0.983054021,148,0.46187935,1405,4.384733015
0500000US47027,"Clay County, Tennessee",7581,7247,95.59424878,76,1.002506266,9,0.118717847,249,3.284527107
0500000US47029,"Cocke County, Tennessee",35999,33028,91.74699297,583,1.61948943,164,0.45556821,2224,6.177949387
0500000US47031,"Coffee County, Tennessee",57889,49686,85.82977768,2117,3.656998739,620,1.071015219,5466,9.442208364
0500000US47033,"Crockett County, Tennessee",13911,10240,73.61081159,1882,13.52886205,37,0.265976565,1752,12.5943498
0500000US47035,"Cumberland County, Tennessee",61145,56870,93.0084226,312,0.510262491,367,0.600212609,3596,5.881102298
0500000US47037,"Davidson County, Tennessee",715884,400622,55.96185974,173092,24.17877757,27869,3.892949137,114301,15.96641355
0500000US47039,"Decatur County, Tennessee",11435,10565,92.39177962,270,2.361171841,42,0.367293397,558,4.879755138
0500000US47041,"DeKalb County, Tennessee",20080,17763,88.46115538,245,1.220119522,76,0.378486056,1996,9.940239044
0500000US47043,"Dickson County, Tennessee",54315,47609,87.65350272,1962,3.612261806,312,0.574426954,4432,8.159808524
0500000US47045,"Dyer County, Tennessee",36801,28611,77.74516997,5362,14.57025624,215,0.584223255,2613,7.100350534
0500000US47047,"Fayette County, Tennessee",41990,27857,66.34198619,11080,26.38723506,269,0.640628721,2784,6.630150036
0500000US47049,"Fentress County, Tennessee",18489,17633,95.37022013,30,0.16225864,33,0.178484504,793,4.289036725
0500000US47051,"Franklin County, Tennessee",42774,37256,87.09963997,1985,4.640669566,348,0.813578342,3185,7.446112124
0500000US47053,"Gibson County, Tennessee",50429,38280,75.90870333,8965,17.77746931,206,0.408495112,2978,5.905332249
0500000US47055,"Giles County, Tennessee",30346,25170,82.94338628,2936,9.675080736,181,0.596454228,2059,6.785078758
0500000US47057,"Grainger County, Tennessee",23527,21934,93.22905598,124,0.527054023,53,0.22527309,1416,6.018616908
0500000US47059,"Greene County, Tennessee",70152,63841,91.00382028,1393,1.98568822,301,0.429068309,4617,6.581423195
0500000US47061,"Grundy County, Tennessee",13529,12671,93.65806785,38,0.280878114,55,0.406534112,765,5.65451992
0500000US47063,"Hamblen County, Tennessee",64499,51243,79.44774338,2206,3.420208065,722,1.1193972,10328,16.01265136
0500000US47065,"Hamilton County, Tennessee",366207,254803,69.57895398,64428,17.59332836,8212,2.242447577,38764,10.58527008
0500000US47067,"Hancock County, Tennessee",6662,6391,95.93215251,35,0.525367757,1,0.015010507,235,3.527469228
0500000US47069,"Hardeman County, Tennessee",25462,14073,55.27059932,10194,40.03613228,162,0.636242243,1033,4.057026157
0500000US47071,"Hardin County, Tennessee",26831,24468,91.193023,810,3.018896053,148,0.55160076,1405,5.236480191
0500000US47073,"Hawkins County, Tennessee",56721,53148,93.70074576,683,1.20413956,266,0.468962113,2624,4.626152571
0500000US47075,"Haywood County, Tennessee",17864,7695,43.07545902,9032,50.55978504,26,0.145544111,1111,6.219211823
0500000US47077,"Henderson County, Tennessee",27842,24079,86.48444796,1950,7.003807198,93,0.334027728,1720,6.177717118
0500000US47079,"Henry County, Tennessee",32199,27529,85.49644399,2339,7.264200752,212,0.658405541,2119,6.580949719
0500000US47081,"Hickman County, Tennessee",24925,22351,89.67301906,941,3.775325978,75,0.300902708,1558,6.250752257
0500000US47083,"Houston County, Tennessee",8283,7557,91.23505976,210,2.535313292,16,0.193166727,500,6.03646022
0500000US47085,"Humphreys County, Tennessee",18990,17270,90.94260137,506,2.664560295,65,0.342285413,1149,6.050552923
0500000US47087,"Jackson County, Tennessee",11617,10863,93.50951192,48,0.41318757,17,0.146337264,689,5.930963244
0500000US47089,"Jefferson County, Tennessee",54683,49561,90.6332864,802,1.466634969,273,0.49924108,4047,7.400837555
0500000US47091,"Johnson County, Tennessee",17948,16233,90.44461778,730,4.067305549,27,0.150434589,958,5.337642077
0500000US47093,"Knox County, Tennessee",478971,379510,79.23444217,40360,8.426397423,11962,2.497437214,47139,9.841723194
0500000US47095,"Lake County, Tennessee",7005,4825,68.87937188,1833,26.16702355,14,0.199857245,333,4.753747323
0500000US47097,"Lauderdale County, Tennessee",25143,15144,60.23147596,8421,33.49242334,55,0.218748757,1523,6.057351947
0500000US47099,"Lawrence County, Tennessee",44159,40717,92.20543943,710,1.607826264,168,0.380443398,2564,5.806290903
0500000US47101,"Lewis County, Tennessee",12582,11654,92.62438404,189,1.502145923,55,0.437132411,684,5.436337625
0500000US47103,"Lincoln County, Tennessee",35319,30195,85.49222798,2204,6.240267278,178,0.503978029,2742,7.763526714
0500000US47105,"Loudon County, Tennessee",54886,47353,86.27518857,584,1.064023613,459,0.836278832,6490,11.82450898
0500000US47107,"McMinn County, Tennessee",53276,46564,87.40145657,1870,3.510023275,430,0.807117651,4412,8.281402508
0500000US47109,"McNairy County, Tennessee",25866,22983,88.85409418,1550,5.992422485,79,0.305420243,1254,4.848063094
0500000US47111,"Macon County, Tennessee",25216,22795,90.39895305,121,0.479854061,45,0.178458122,2255,8.942734772
0500000US47113,"Madison County, Tennessee",98823,54249,54.89511551,36004,36.43281422,1236,1.250720986,7334,7.421349281
0500000US47115,"Marion County, Tennessee",28837,25872,89.71807053,1047,3.630752159,157,0.544439435,1761,6.106737871
0500000US47117,"Marshall County, Tennessee",34318,28704,83.64123783,2043,5.953144123,142,0.413777027,3429,9.991841016
0500000US47119,"Maury County, Tennessee",100974,77837,77.0861806,11349,11.23952701,952,0.942816963,10836,10.73147543
0500000US47121,"Meigs County, Tennessee",12758,11894,93.22777865,134,1.050321367,26,0.203793698,704,5.518106286
0500000US47123,"Monroe County, Tennessee",46250,41678,90.11459459,743,1.606486486,197,0.425945946,3632,7.852972973
0500000US47125,"Montgomery County, Tennessee",220069,137775,62.60536468,44569,20.25228451,5202,2.36380408,32523,14.77854673
0500000US47127,"Moore County, Tennessee",6461,6030,93.32920601,103,1.594180467,30,0.464324408,298,4.612289119
0500000US47129,"Morgan County, Tennessee",21035,19130,90.94366532,971,4.616115997,46,0.218683147,888,4.221535536
0500000US47131,"Obion County, Tennessee",30787,25009,81.23233832,3159,10.26082437,103,0.334556793,2516,8.172280508
0500000US47133,"Overton County, Tennessee",22511,21332,94.76256053,89,0.395362267,61,0.270978633,1029,4.571098574
0500000US47135,"Perry County, Tennessee",8366,7748,92.61295721,199,2.378675592,26,0.310781736,393,4.697585465
0500000US47137,"Pickett County, Tennessee",5001,4829,96.56068786,8,0.159968006,15,0.299940012,149,2.979404119
0500000US47139,"Polk County, Tennessee",17544,16430,93.6502508,62,0.353397173,33,0.188098495,1019,5.808253534
0500000US47141,"Putnam County, Tennessee",79854,67940,85.0802715,2188,2.740000501,1093,1.368747965,8633,10.81098004
0500000US47143,"Rhea County, Tennessee",32870,28987,88.18679647,604,1.837541831,195,0.593246121,3084,9.382415577
0500000US47145,"Roane County, Tennessee",53404,48463,90.74788405,1303,2.439892143,342,0.640401468,3296,6.171822335
0500000US47147,"Robertson County, Tennessee",72803,58467,80.30850377,5168,7.098608574,460,0.631842094,8708,11.96104556
0500000US47149,"Rutherford County, Tennessee",341486,226227,66.24781104,53977,15.80650451,12538,3.671600007,48744,14.27408444
0500000US47151,"Scott County, Tennessee",21850,21051,96.34324943,47,0.215102975,51,0.233409611,701,3.208237986
0500000US47153,"Sequatchie County, Tennessee",15826,14585,92.1584734,72,0.454947555,65,0.410716542,1104,6.975862505
0500000US47155,"Sevier County, Tennessee",98380,85656,87.06647693,812,0.82537101,1122,1.140475706,10790,10.96767636
0500000US47157,"Shelby County, Tennessee",929744,326077,35.07169716,477321,51.33897073,28149,3.0276076,98197,10.56172452
0500000US47159,"Smith County, Tennessee",19904,18192,91.39871383,364,1.828778135,84,0.422025723,1264,6.350482315
0500000US47161,"Stewart County, Tennessee",13657,12463,91.25723072,172,1.2594274,77,0.563813429,945,6.919528447
0500000US47163,"Sullivan County, Tennessee",158163,144395,91.29505637,3254,2.057371193,1278,0.808027162,9236,5.839545279
0500000US47165,"Sumner County, Tennessee",196281,158075,80.53504924,15740,8.019115452,2956,1.506004147,19510,9.93983116
0500000US47167,"Tipton County, Tennessee",60970,45400,74.46285058,10860,17.81203871,393,0.644579301,4317,7.080531409
0500000US47169,"Trousdale County, Tennessee",11615,8883,76.47869135,1922,16.5475678,27,0.232458028,783,6.741282824
0500000US47171,"Unicoi County, Tennessee",17928,16386,91.39892905,44,0.245426149,37,0.20638108,1461,8.149263722
0500000US47173,"Union County, Tennessee",19802,18770,94.78840521,53,0.267649732,38,0.191899808,941,4.752045248
0500000US47175,"Van Buren County, Tennessee",6168,5890,95.49286641,22,0.356679637,10,0.162127108,246,3.988326848
0500000US47177,"Warren County, Tennessee",40953,34794,84.96080873,1097,2.678680439,258,0.629990477,4804,11.73052035
0500000US47179,"Washington County, Tennessee",133001,113998,85.7121375,5623,4.227787761,2001,1.504499966,11379,8.55557477
0500000US47181,"Wayne County, Tennessee",16232,14595,89.91498275,888,5.470675209,27,0.166338098,722,4.448003943
0500000US47183,"Weakley County, Tennessee",32902,28113,85.44465382,2609,7.929609142,195,0.592669139,1985,6.033067899
0500000US47185,"White County, Tennessee",27351,25018,91.47014734,412,1.506343461,140,0.511864283,1781,6.511644912
0500000US47187,"Williamson County, Tennessee",247726,203600,82.18757821,9876,3.986662684,12953,5.228760808,21297,8.596998297
0500000US47189,"Wilson County, Tennessee",147737,120782,81.75473984,10191,6.898068866,3106,2.102384643,13658,9.24480665
0500000US48001,"Anderson County, Texas",57922,34922,60.2914264,11577,19.9872242,392,0.676772211,11031,19.04457719
0500000US48003,"Andrews County, Texas",18610,10909,58.61902203,237,1.273508866,112,0.601826975,7352,39.50564213
0500000US48005,"Angelina County, Texas",86395,54887,63.53029689,13098,15.16059957,919,1.063718965,17491,20.24538457
0500000US48007,"Aransas County, Texas",23830,17996,75.5182543,264,1.107847251,501,2.102391943,5069,21.2715065
0500000US48009,"Archer County, Texas",8560,7551,88.21261682,32,0.373831776,19,0.221962617,958,11.19158879
0500000US48011,"Armstrong County, Texas",1848,1646,89.06926407,13,0.703463203,10,0.541125541,179,9.686147186
0500000US48013,"Atascosa County, Texas",48981,28203,57.57946959,425,0.867683387,206,0.420571242,20147,41.13227578
0500000US48015,"Austin County, Texas",30167,20164,66.84125037,2440,8.088308416,201,0.66629098,7362,24.40415023
0500000US48017,"Bailey County, Texas",6904,3348,48.49362688,65,0.941483198,11,0.159327926,3480,50.40556199
0500000US48019,"Bandera County, Texas",20851,17110,82.05841446,110,0.527552635,97,0.465205506,3534,16.94882739
0500000US48021,"Bastrop County, Texas",97216,55730,57.32595458,5759,5.923921988,765,0.786907505,34962,35.96321593
0500000US48023,"Baylor County, Texas",3465,3036,87.61904762,57,1.645021645,9,0.25974026,363,10.47619048
0500000US48025,"Bee County, Texas",31047,15347,49.43150707,2395,7.714110864,221,0.711824009,13084,42.14255806
0500000US48027,"Bell County, Texas",370647,180426,48.67866191,85241,22.99789287,11466,3.093509458,93514,25.22993576
0500000US48029,"Bexar County, Texas",2009324,919729,45.77305601,161307,8.027923819,68675,3.417816141,859613,42.78120403
0500000US48031,"Blanco County, Texas",11374,9255,81.36979075,72,0.633022683,44,0.386847195,2003,17.61033937
0500000US48033,"Borden County, Texas",631,576,91.2836767,1,0.158478605,0,0,54,8.557844691
0500000US48035,"Bosque County, Texas",18235,14483,79.42418426,279,1.530024678,80,0.438716753,3393,18.60707431
0500000US48037,"Bowie County, Texas",92893,57482,61.87979719,23251,25.02987308,1094,1.177699073,11066,11.91263066
0500000US48039,"Brazoria County, Texas",372031,190232,51.13337329,55176,14.83102215,26592,7.147791447,100031,26.88781311
0500000US48041,"Brazos County, Texas",233849,140206,59.95578343,24341,10.40885358,14763,6.313048164,54539,23.32231483
0500000US48043,"Brewster County, Texas",9546,6411,67.15901948,198,2.07416719,94,0.984705636,2843,29.78210769
0500000US48045,"Briscoe County, Texas",1435,1175,81.8815331,18,1.254355401,0,0,242,16.8641115
0500000US48047,"Brooks County, Texas",7076,2914,41.18145845,25,0.353306953,29,0.409836066,4108,58.05539853
0500000US48049,"Brown County, Texas",38095,29326,76.98123113,1462,3.837773986,274,0.719254495,7033,18.46174039
0500000US48051,"Burleson County, Texas",17642,12152,68.88107924,1908,10.81510033,71,0.402448702,3511,19.90137173
0500000US48053,"Burnet County, Texas",49130,37845,77.0303277,643,1.308772644,428,0.871158152,10214,20.7897415
0500000US48055,"Caldwell County, Texas",45883,23633,51.50709413,2440,5.317873722,238,0.518710634,19572,42.65632151
0500000US48057,"Calhoun County, Texas",20106,11356,56.48065254,426,2.118770516,1115,5.545608276,7209,35.85496867
0500000US48059,"Callahan County, Texas",13708,12154,88.66355413,133,0.970236358,53,0.386635541,1368,9.979573971
0500000US48061,"Cameron County, Texas",421017,162707,38.64618293,2076,0.493091728,2806,0.666481401,253428,60.19424394
0500000US48063,"Camp County, Texas",12464,7448,59.75609756,1898,15.22785623,108,0.866495507,3010,24.14955071
0500000US48065,"Carson County, Texas",5807,5069,87.29120028,20,0.344411917,22,0.378853108,696,11.9855347
0500000US48067,"Cass County, Texas",28454,21477,75.47972166,4541,15.95909187,120,0.421733324,2316,8.139453152
0500000US48069,"Castro County, Texas",7371,3676,49.87111654,108,1.465201465,22,0.298466965,3565,48.36521503
0500000US48071,"Chambers County, Texas",46571,32614,70.0307058,3227,6.92920487,640,1.374245775,10090,21.66584355
0500000US48073,"Cherokee County, Texas",50412,32134,63.74275966,6426,12.74696501,263,0.521701182,11589,22.98857415
0500000US48075,"Childress County, Texas",6664,4427,66.43157263,582,8.733493397,51,0.765306122,1604,24.06962785
0500000US48077,"Clay County, Texas",10218,9178,89.82188295,39,0.381679389,50,0.48933255,951,9.307105109
0500000US48079,"Cochran County, Texas",2547,1448,56.85119749,71,2.787593247,4,0.157047507,1024,40.20416176
0500000US48081,"Coke County, Texas",3285,2721,82.83105023,7,0.213089802,1,0.0304414,556,16.92541857
0500000US48083,"Coleman County, Texas",7684,6582,85.65851119,151,1.965122332,32,0.416449766,919,11.95991671
0500000US48085,"Collin County, Texas",1064465,578412,54.33828261,110284,10.36050974,189209,17.77503253,186560,17.52617512
0500000US48087,"Collingsworth County, Texas",2652,1928,72.69984917,121,4.562594268,9,0.339366516,594,22.39819005
0500000US48089,"Colorado County, Texas",20557,13169,64.06090383,2335,11.35866128,83,0.403755412,4970,24.17667948
0500000US48091,"Comal County, Texas",161501,118292,73.2453669,3880,2.402461904,1974,1.222283453,37355,23.12988774
0500000US48093,"Comanche County, Texas",13594,10295,75.73194056,48,0.353096955,38,0.279535089,3213,23.63542739
0500000US48095,"Concho County, Texas",3303,2518,76.23372691,82,2.482591583,23,0.696336664,680,20.58734484
0500000US48097,"Cooke County, Texas",41668,31641,75.93597005,1233,2.959105309,314,0.753575886,8480,20.35134876
0500000US48099,"Coryell County, Texas",83093,50529,60.81017655,12356,14.87008533,1910,2.298629247,18298,22.02110888
0500000US48101,"Cottle County, Texas",1380,1027,74.42028986,96,6.956521739,0,0,257,18.62318841
0500000US48103,"Crane County, Texas",4675,2488,53.21925134,77,1.647058824,22,0.470588235,2088,44.6631016
0500000US48105,"Crockett County, Texas",3098,1882,60.74887024,18,0.581020013,10,0.322788896,1188,38.34732085
0500000US48107,"Crosby County, Texas",5133,3257,63.45217222,151,2.941749464,12,0.233781414,1713,33.3722969
0500000US48109,"Culberson County, Texas",2188,1014,46.34369287,21,0.959780622,28,1.279707495,1125,51.41681901
0500000US48111,"Dallam County, Texas",7115,3879,54.51862263,76,1.068165847,13,0.182712579,3147,44.23049895
0500000US48113,"Dallas County, Texas",2613539,924283,35.36518873,574183,21.96955928,183124,7.006744495,931949,35.65850749
0500000US48115,"Dawson County, Texas",12456,7609,61.08702633,899,7.217405267,56,0.449582531,3892,31.24598587
0500000US48117,"Deaf Smith County, Texas",18583,9054,48.72195017,174,0.936339665,63,0.339019534,9292,50.00269063
0500000US48119,"Delta County, Texas",5230,4317,82.54302103,312,5.965583174,37,0.707456979,564,10.78393881
0500000US48121,"Denton County, Texas",906422,526363,58.07041312,97847,10.79486155,93463,10.31120163,188749,20.8235237
0500000US48123,"DeWitt County, Texas",19824,13313,67.15597256,1673,8.439265537,70,0.353107345,4768,24.05165456
0500000US48125,"Dickens County, Texas",1770,1363,77.00564972,30,1.694915254,2,0.11299435,375,21.18644068
0500000US48127,"Dimmit County, Texas",8615,3852,44.71271039,89,1.033081834,71,0.824143935,4603,53.43006384
0500000US48129,"Donley County, Texas",3258,2648,81.27685697,172,5.279312462,10,0.306936771,428,13.1368938
0500000US48131,"Duval County, Texas",9831,4994,50.79849456,160,1.627504832,45,0.457735734,4632,47.11626488
0500000US48133,"Eastland County, Texas",17725,14677,82.80394922,356,2.008462623,104,0.58674189,2588,14.60084626
0500000US48135,"Ector County, Texas",165171,79965,48.41346241,8031,4.862233685,2339,1.416108155,74836,45.30819575
0500000US48137,"Edwards County, Texas",1422,961,67.58087201,2,0.140646976,11,0.773558368,448,31.50492264
0500000US48139,"Ellis County, Texas",192455,118993,61.82899899,24305,12.62892624,1582,0.82201034,47575,24.72006443
0500000US48141,"El Paso County, Texas",865657,313741,36.24310784,29054,3.356294699,12073,1.394663244,510789,59.00593422
0500000US48143,"Erath County, Texas",42545,32674,76.79868375,1247,2.93101422,353,0.829709719,8271,19.44059231
0500000US48145,"Falls County, Texas",16968,9870,58.16831683,3792,22.34794908,56,0.330033003,3250,19.15370108
0500000US48147,"Fannin County, Texas",35662,28249,79.21316808,2217,6.216701251,152,0.426223992,5044,14.14390668
0500000US48149,"Fayette County, Texas",24435,18286,74.83527727,1462,5.98322079,71,0.29056681,4616,18.89093513
0500000US48151,"Fisher County, Texas",3672,2921,79.54793028,107,2.913943355,14,0.381263617,630,17.15686275
0500000US48153,"Floyd County, Texas",5402,3101,57.40466494,158,2.924842651,12,0.222139948,2131,39.44835246
0500000US48155,"Foard County, Texas",1095,924,84.38356164,19,1.735159817,5,0.456621005,147,13.42465753
0500000US48157,"Fort Bend County, Texas",822779,282222,34.30106991,170978,20.78054982,182537,22.18542282,187042,22.73295745
0500000US48159,"Franklin County, Texas",10359,8138,78.55970654,399,3.851723139,68,0.656434019,1754,16.93213631
0500000US48161,"Freestone County, Texas",19435,13337,68.62361719,2765,14.22691021,73,0.375611011,3260,16.77386159
0500000US48163,"Frio County, Texas",18385,8518,46.3312483,719,3.910796845,199,1.082404134,8949,48.67555072
0500000US48165,"Gaines County, Texas",21598,15175,70.26113529,282,1.305676452,75,0.347254375,6066,28.08593388
0500000US48167,"Galveston County, Texas",350682,214512,61.16994884,44229,12.61228121,12482,3.559350066,79459,22.65841988
0500000US48169,"Garza County, Texas",5816,4325,74.36382393,297,5.106602476,28,0.481430536,1166,20.04814305
0500000US48171,"Gillespie County, Texas",26725,21373,79.9738073,110,0.411599626,131,0.490177736,5111,19.12441534
0500000US48173,"Glasscock County, Texas",1116,858,76.88172043,8,0.716845878,0,0,250,22.40143369
0500000US48175,"Goliad County, Texas",7012,5127,73.11751284,276,3.936109527,28,0.399315459,1581,22.54706218
0500000US48177,"Gonzales County, Texas",19653,11341,57.70620262,1186,6.034702081,67,0.340914873,7059,35.91818043
0500000US48179,"Gray County, Texas",21227,14631,68.92636736,868,4.089131766,128,0.603005606,5600,26.38149527
0500000US48181,"Grayson County, Texas",135543,99852,73.66813484,7663,5.653556436,1990,1.468168773,26038,19.21013996
0500000US48183,"Gregg County, Texas",124239,73043,58.79232769,25262,20.33338968,1639,1.319231481,24295,19.55505115
0500000US48185,"Grimes County, Texas",29268,18591,63.5198852,3915,13.37638376,104,0.355336887,6658,22.74839415
0500000US48187,"Guadalupe County, Texas",172706,103127,59.71245932,12805,7.414334186,3281,1.899760286,53493,30.9734462
0500000US48189,"Hale County, Texas",32522,16925,52.04169485,1496,4.599963102,164,0.50427403,13937,42.85406802
0500000US48191,"Hall County, Texas",2825,1896,67.11504425,204,7.221238938,9,0.318584071,716,25.34513274
0500000US48193,"Hamilton County, Texas",8222,7138,86.81585989,32,0.389199708,38,0.462174653,1014,12.33276575
0500000US48195,"Hansford County, Texas",5285,3248,61.45695364,15,0.283822138,10,0.189214759,2012,38.07000946
0500000US48197,"Hardeman County, Texas",3549,2748,77.43026205,143,4.029304029,18,0.507185123,640,18.0332488
0500000US48199,"Hardin County, Texas",56231,48005,85.37105867,3072,5.463178674,411,0.730913553,4743,8.434849105
0500000US48201,"Harris County, Texas",4731145,1720356,36.36236049,907063,19.17216657,349268,7.382314429,1754458,37.08315852
0500000US48203,"Harrison County, Texas",68839,43925,63.80830634,13582,19.73009486,491,0.713258473,10841,15.74834033
0500000US48205,"Hartley County, Texas",5382,3746,69.6023783,197,3.660349313,24,0.445930881,1415,26.29134151
0500000US48207,"Haskell County, Texas",5416,4132,76.29246677,205,3.785081241,28,0.516986706,1051,19.40546529
0500000US48209,"Hays County, Texas",241067,147092,61.01706165,9881,4.098860483,5091,2.111861018,79003,32.77221685
0500000US48211,"Hemphill County, Texas",3382,2372,70.13601419,5,0.147841514,11,0.325251331,994,29.39089296
0500000US48213,"Henderson County, Texas",82150,64501,78.51612903,4790,5.830797322,526,0.640292149,12333,15.0127815
0500000US48215,"Hidalgo County, Texas",870781,300554,34.51545222,4748,0.545257648,9048,1.039067228,556431,63.9002229
0500000US48217,"Hill County, Texas",35874,26070,72.67101522,2111,5.884484585,189,0.526843954,7504,20.91765624
0500000US48219,"Hockley County, Texas",21537,13760,63.89004968,645,2.994846079,52,0.241444955,7080,32.87365928
0500000US48221,"Hood County, Texas",61598,51678,83.89558103,523,0.849053541,476,0.772752362,8921,14.48261307
0500000US48223,"Hopkins County, Texas",36787,27514,74.79272569,2405,6.537635578,290,0.788321962,6578,17.88131677
0500000US48225,"Houston County, Texas",22066,13430,60.86286595,5195,23.54300734,138,0.625396538,3303,14.96873017
0500000US48227,"Howard County, Texas",34860,23664,67.88296041,1721,4.936890419,407,1.167527252,9068,26.01262192
0500000US48229,"Hudspeth County, Texas",3202,1874,58.5259213,16,0.499687695,10,0.312304809,1302,40.6620862
0500000US48231,"Hunt County, Texas",99956,70576,70.60706711,8014,8.017527712,1016,1.016447237,20350,20.35895794
0500000US48233,"Hutchinson County, Texas",20617,15269,74.06024155,469,2.274821749,111,0.538390648,4768,23.12654605
0500000US48235,"Irion County, Texas",1513,1200,79.31262393,7,0.462656973,0,0,306,20.2247191
0500000US48237,"Jack County, Texas",8472,6663,78.64730878,311,3.670915958,41,0.48394712,1457,17.19782814
0500000US48239,"Jackson County, Texas",14988,9782,65.26554577,1011,6.745396317,158,1.054176675,4037,26.93488124
0500000US48241,"Jasper County, Texas",32980,24327,73.7628866,5594,16.96179503,127,0.385081868,2932,8.890236507
0500000US48243,"Jeff Davis County, Texas",1996,1467,73.49699399,1,0.0501002,15,0.751503006,513,25.70140281
0500000US48245,"Jefferson County, Texas",256526,108905,42.45378636,84835,33.07072188,10080,3.929426257,52706,20.54606551
0500000US48247,"Jim Hogg County, Texas",4838,2333,48.22240595,5,0.103348491,26,0.537412154,2474,51.1368334
0500000US48249,"Jim Wells County, Texas",38891,22187,57.04918876,265,0.681391582,158,0.40626366,16281,41.863156
0500000US48251,"Johnson County, Texas",179927,129863,72.17538224,6770,3.762637069,1812,1.007075092,41482,23.0549056
0500000US48253,"Jones County, Texas",19663,12902,65.61562325,2024,10.29344454,114,0.579769109,4623,23.5111631
0500000US48255,"Karnes County, Texas",14710,8215,55.84636302,1174,7.98096533,151,1.026512576,5170,35.14615908
0500000US48257,"Kaufman County, Texas",145310,87435,60.17135779,21948,15.10425986,2174,1.496111761,33753,23.22827059
0500000US48259,"Kendall County, Texas",44279,34449,77.79985998,347,0.783667201,379,0.855936223,9104,20.5605366
0500000US48261,"Kenedy County, Texas",350,137,39.14285714,1,0.285714286,0,0,212,60.57142857
0500000US48263,"Kent County, Texas",753,676,89.77423639,2,0.26560425,1,0.132802125,74,9.827357238
0500000US48265,"Kerr County, Texas",52598,39702,75.48195749,789,1.500057036,606,1.152135062,11501,21.86585041
0500000US48267,"Kimble County, Texas",4286,3533,82.43117126,8,0.186654223,34,0.793280448,711,16.58889407
0500000US48269,"King County, Texas",265,242,91.32075472,0,0,0,0,23,8.679245283
0500000US48271,"Kinney County, Texas",3129,2012,64.30169383,47,1.502077341,10,0.319590924,1060,33.8766379
0500000US48273,"Kleberg County, Texas",31040,17266,55.625,1129,3.637242268,817,2.632087629,11828,38.1056701
0500000US48275,"Knox County, Texas",3353,2393,71.36892335,165,4.920966299,24,0.715776916,771,22.99433343
0500000US48277,"Lamar County, Texas",50088,36479,72.82981952,6446,12.86934994,481,0.960309855,6682,13.34052068
0500000US48279,"Lamb County, Texas",13045,7369,56.48907627,453,3.472594864,11,0.084323496,5212,39.95400537
0500000US48281,"Lampasas County, Texas",21627,16337,75.53983447,741,3.426272715,252,1.165210154,4297,19.86868267
0500000US48283,"La Salle County, Texas",6664,3189,47.85414166,235,3.526410564,5,0.075030012,3235,48.54441777
0500000US48285,"Lavaca County, Texas",20337,15821,77.79416826,1247,6.131681172,74,0.363868811,3195,15.71028175
0500000US48287,"Lee County, Texas",17478,11744,67.19304268,1691,9.675020025,61,0.349010184,3982,22.78292711
0500000US48289,"Leon County, Texas",15719,12391,78.82816973,945,6.011832814,111,0.706151791,2272,14.45384566
0500000US48291,"Liberty County, Texas",91628,55857,60.96062339,7171,7.826210329,499,0.544593356,28101,30.66857293
